geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo4,2023-08-07,218935.0,450650.0,273374.0,0.0,2.1315453,-1.4972782,2434.1228,5152.5503,3264.6963,0.0,3274159.0,0.034596805,157739.06,0.0,0.0
Geo4,2023-08-14,452198.0,328117.0,143848.0,242103.0,1.9572183,-0.65206164,5027.545,3751.5574,1717.8665,2847.2783,3053767.0,0.03480374,157739.06,123584.0,1.9590157
Geo4,2023-08-21,420655.0,257620.0,94977.0,390638.0,3.7956927,-3.6386356,4676.849,2945.5232,1134.2375,4594.14,2921063.2,0.03454193,157739.06,144527.0,2.702872
Geo4,2023-08-28,353202.0,431772.0,259342.0,215247.0,1.903057,1.874367,3926.9055,4936.707,3097.1228,2531.4355,3982819.5,0.034980975,157739.06,117477.0,1.832248
Geo4,2023-09-04,320374.0,190701.0,104133.0,154922.0,2.060133,0.61221546,3561.9233,2180.3984,1243.5807,1821.9768,3911103.0,0.035288483,157739.06,98856.0,1.5671482
Geo4,2023-09-11,223128.0,192759.0,423384.0,81699.0,0.15216434,-0.19716278,2480.7407,2203.9287,5056.151,960.82983,2950803.0,0.035280548,157739.06,63606.0,1.2844543
Geo4,2023-09-18,555009.0,133211.0,93935.0,241200.0,-2.7851164,-1.5415637,6170.599,1523.0808,1121.7937,2836.6584,2923279.5,0.035069175,157739.06,123520.0,1.9527202
Geo4,2023-09-25,348726.0,403233.0,333234.0,209442.0,-2.0167284,-2.3933074,3877.1414,4610.4033,3979.5583,2463.165,3169685.8,0.035293873,157739.06,115955.0,1.8062352
Geo4,2023-10-02,550855.0,396152.0,196357.0,184724.0,-0.4957114,-1.962863,6124.415,4529.4424,2344.9412,2172.4666,2955577.2,0.035264768,157739.06,108980.0,1.6950266
Geo4,2023-10-09,333357.0,343068.0,268736.0,243892.0,1.8108677,3.2446065,3706.2686,3922.5012,3209.308,2868.318,4317257.5,0.034543518,157739.06,124221.0,1.9633718
Geo4,2023-10-16,462254.0,283932.0,52314.0,157198.0,2.4817739,-1.5254663,5139.3477,3246.364,624.74603,1848.7439,3555589.0,0.035213526,157739.06,99271.0,1.5835239
Geo4,2023-10-23,384046.0,103659.0,271975.0,252464.0,-4.115989,2.15658,4269.8296,1185.1952,3247.989,2969.13,2917093.5,0.03539025,157739.06,126013.0,2.003476
Geo4,2023-10-30,645711.0,250198.0,241781.0,88765.0,4.7018394,-5.6353726,7179.0254,2860.663,2887.4053,1043.9303,3103573.8,0.03500573,157739.06,67587.0,1.3133442
Geo4,2023-11-06,285128.0,253814.0,469.0,325104.0,0.08001201,-2.3106205,3170.0576,2902.0068,5.600908,3823.4204,2615658.5,0.034859948,157739.06,137674.0,2.3614044
Geo4,2023-11-13,642153.0,213511.0,396589.0,245774.0,3.6504443,2.2957716,7139.4673,2441.1987,4736.1587,2890.4514,4233428.0,0.035100058,157739.06,124690.0,1.9710803
Geo4,2023-11-20,238015.0,106790.0,277655.0,147491.0,-3.0792696,5.861602,2646.2546,1220.9938,3315.821,1734.5837,4366052.5,0.035499625,157739.06,95770.0,1.5400543
Geo4,2023-11-27,280304.0,149683.0,118839.0,180381.0,-0.0012618222,-2.1427422,3116.4243,1711.415,1419.2031,2121.3901,2622193.5,0.035108805,157739.06,107633.0,1.6758894
Geo4,2023-12-04,266394.0,209120.0,165461.0,135076.0,1.0959044,-0.2668855,2961.7727,2390.9937,1975.974,1588.5758,3551715.2,0.034909,157739.06,90619.0,1.4905925
Geo4,2023-12-11,394772.0,143250.0,0.0,233410.0,2.3343396,-0.72353524,4389.0815,1637.8627,0.0,2745.0435,3256731.8,0.035073444,157739.06,121928.0,1.9143264
Geo4,2023-12-18,557655.0,254854.0,128694.0,434830.0,-0.029949166,-1.6009142,6200.017,2913.898,1536.8938,5113.8647,3674690.2,0.035296563,157739.06,147697.0,2.944068
Geo4,2023-12-25,310009.0,140177.0,325674.0,26819.0,1.3629473,0.022639804,3446.685,1602.7273,3889.2751,315.4077,3076779.8,0.034935705,157739.06,24374.0,1.1003118
Geo4,2024-01-01,264237.0,241451.0,112739.0,106533.0,0.44845575,-0.861437,2937.7913,2760.6533,1346.3555,1252.8928,3038090.0,0.03545734,157739.06,77354.0,1.3772138
Geo4,2024-01-08,202806.0,167181.0,321851.0,209897.0,-2.0497088,0.008861756,2254.8003,1911.4801,3843.6199,2468.516,2304909.2,0.035242707,157739.06,116296.0,1.8048514
Geo4,2024-01-15,347298.0,380151.0,102271.0,219794.0,-0.6429887,-3.162663,3861.265,4346.493,1221.3442,2584.911,2137359.5,0.034798916,157739.06,118651.0,1.8524412
Geo5,2021-01-25,1467892.0,739454.0,979052.0,142400.0,5.0974426,-3.087994,16320.047,8454.619,11692.068,1674.7104,13721927.0,0.035334755,598300.25,126682.0,1.1240745
Geo5,2021-02-01,1517023.0,497293.0,151239.0,302226.0,1.3117996,4.692358,16866.287,5685.8477,1806.1315,3554.3613,13489331.0,0.03517577,598300.25,238019.0,1.2697557
Geo5,2021-02-08,2050348.0,1307694.0,993555.0,508567.0,-6.8315687,-0.36508188,22795.803,14951.6455,11865.267,5981.0566,8897731.0,0.03453498,598300.25,342441.0,1.485123
Geo5,2021-02-15,1438764.0,484694.0,137556.0,121633.0,-0.57820547,-3.5686905,15996.201,5541.796,1642.726,1430.4779,9192370.0,0.034980394,598300.25,110123.0,1.1045195
Geo5,2021-02-22,965812.0,274585.0,1163624.0,503596.0,1.9627616,-2.2274857,10737.913,3139.4941,13896.27,5922.5947,11561244.0,0.034937922,598300.25,339995.0,1.4811865
Geo5,2021-03-01,1382902.0,1010331.0,974203.0,536606.0,-0.53683954,3.312888,15375.127,11551.717,11634.16,6310.8125,15278817.0,0.03458613,598300.25,354443.0,1.5139416
Geo5,2021-03-08,1081984.0,447841.0,1755950.0,874746.0,3.0374455,-1.6569117,12029.516,5120.4336,20969.965,10287.544,14730406.0,0.035471935,598300.25,459746.0,1.9026723
Geo5,2021-03-15,1076534.0,295048.0,1001520.0,515226.0,5.7918453,-4.123851,11968.923,3373.46,11960.386,6059.3706,11329791.0,0.03460621,598300.25,345585.0,1.4908807
Geo5,2021-03-22,1695756.0,307527.0,1003345.0,521670.0,-1.7150556,-0.1977746,18853.443,3516.1396,11982.181,6135.1562,10701513.0,0.03469829,598300.25,348140.0,1.4984488
Geo5,2021-03-29,908785.0,787947.0,633154.0,1100421.0,-1.6774231,0.15138721,10103.887,9009.068,7561.273,12941.619,13469607.0,0.035165504,598300.25,503303.0,2.1863987
Geo5,2021-04-05,1619909.0,605044.0,491932.0,791268.0,4.678532,1.5209825,18010.174,6917.829,5874.767,9305.792,16364239.0,0.035414748,598300.25,439101.0,1.8020182
Geo5,2021-04-12,1554179.0,1018384.0,1315619.0,1282721.0,3.8709044,2.7948332,17279.387,11643.792,15711.43,15085.578,16758792.0,0.03458433,598300.25,528397.0,2.4275706
Geo5,2021-04-19,1870363.0,1084792.0,1157927.0,494461.0,-1.2457634,-2.028568,20794.727,12403.074,13828.235,5815.1616,10808711.0,0.035124782,598300.25,336579.0,1.4690785
Geo5,2021-04-26,1363029.0,1349175.0,745255.0,391302.0,1.3611557,0.20899287,15154.179,15425.923,8900.01,4601.949,12665239.0,0.034616414,598300.25,287478.0,1.3611546
Geo5,2021-05-03,506635.0,985941.0,614446.0,118370.0,-1.3773481,-1.201791,5632.7764,11272.852,7337.858,1392.1031,9807022.0,0.035368435,598300.25,107408.0,1.1020595
Geo5,2021-05-10,1095522.0,705379.0,641638.0,658511.0,2.3496869,2.8167148,12180.031,8065.019,7662.5913,7744.4893,13774915.0,0.03482923,598300.25,398995.0,1.6504242
Geo5,2021-05-17,1081692.0,1044309.0,832520.0,335350.0,1.7489886,-0.08488897,12026.27,11940.208,9942.148,3943.9197,13100145.0,0.034823976,598300.25,257070.0,1.3045084
Geo5,2021-05-24,2340393.0,972151.0,459439.0,740772.0,-5.16749,-2.640785,26020.527,11115.183,5486.728,8711.929,6503220.0,0.035024717,598300.25,424339.0,1.745708
Geo5,2021-05-31,1099220.0,976474.0,621696.0,717415.0,3.6817493,-6.2603416,12221.1455,11164.61,7424.439,8437.236,10870302.0,0.03514176,598300.25,418020.0,1.7162217
Geo5,2021-06-07,634226.0,523822.0,503960.0,826124.0,-3.1263351,-1.2602206,7051.335,5989.1694,6018.408,9715.72,10237469.0,0.034836534,598300.25,447187.0,1.8473793
Geo5,2021-06-14,1432813.0,812072.0,1127798.0,1005631.0,4.48185,1.2444413,15930.038,9284.903,13468.428,11826.831,16294185.0,0.035210073,598300.25,486974.0,2.0650609
Geo5,2021-06-21,1747080.0,799742.0,899273.0,0.0,1.9877057,-1.7960382,19424.064,9143.928,10739.328,0.0,12463647.0,0.034887526,598300.25,0.0,0.0
Geo5,2021-06-28,978235.0,1049446.0,228599.0,95547.0,-1.7832295,2.7812984,10876.032,11998.942,2729.9827,1123.6908,11349259.0,0.034874983,598300.25,89393.0,1.068842
Geo5,2021-07-05,1408035.0,1439069.0,611667.0,1584429.0,4.272492,3.9480135,15654.556,16453.734,7304.6704,18633.848,16777124.0,0.035229687,598300.25,555988.0,2.8497539
Geo5,2021-07-12,1345880.0,983617.0,1024838.0,856775.0,1.6449962,-2.4105225,14963.516,11246.28,12238.855,10076.194,12170845.0,0.034798272,598300.25,455566.0,1.8806825
Geo5,2021-07-19,1170006.0,1046940.0,799250.0,244125.0,-1.2573013,-0.41704997,13008.1455,11970.29,9544.83,2871.0583,8247727.5,0.035234686,598300.25,200504.0,1.2175567
Geo5,2021-07-26,392926.0,517791.0,727992.0,836926.0,-0.9741875,-6.887061,4368.5576,5920.2134,8693.851,9842.758,7556432.5,0.035350937,598300.25,450991.0,1.8557488
Geo5,2021-08-02,696367.0,840976.0,1580093.0,693803.0,1.1387751,0.440819,7742.2197,9615.381,18869.84,8159.5444,15245690.0,0.03453577,598300.25,410383.0,1.6906232
Geo5,2021-08-09,1608193.0,920298.0,897077.0,0.0,-1.5553712,1.2811344,17879.916,10522.316,10713.104,0.0,13425587.0,0.034563307,598300.25,0.0,0.0
Geo5,2021-08-16,850806.0,703364.0,1227348.0,525259.0,-1.4769402,-2.8711438,9459.274,8041.9805,14657.277,6177.3647,8592227.0,0.03454142,598300.25,349413.0,1.5032612
Geo5,2021-08-23,1394536.0,788399.0,676868.0,0.0,0.81015766,-0.14580393,15504.474,9014.236,8083.316,0.0,10718253.0,0.035325393,598300.25,0.0,0.0
Geo5,2021-08-30,1604229.0,838508.0,474883.0,891646.0,0.6656285,0.25266647,17835.844,9587.162,5671.164,10486.299,13469398.0,0.034780197,598300.25,463321.0,1.9244671
Geo5,2021-09-06,1302442.0,1043687.0,0.0,0.0,4.190567,-2.2763755,14480.571,11933.097,0.0,0.0,11220264.0,0.034853503,598300.25,0.0,0.0
Geo5,2021-09-13,759876.0,525982.0,1210929.0,600287.0,0.752671,3.533663,8448.313,6013.866,14461.197,7059.7397,15547629.0,0.035043996,598300.25,378686.0,1.585184
Geo5,2021-09-20,628290.0,2088782.0,926406.0,970233.0,3.1885135,1.7552624,6985.3384,23882.291,11063.357,11410.529,16343221.0,0.035465892,598300.25,480537.0,2.01906
Geo5,2021-09-27,1384609.0,740572.0,805391.0,323829.0,5.299465,0.9761812,15394.105,8467.401,9618.168,3808.4258,14342524.0,0.034877528,598300.25,249642.0,1.2971735
Geo5,2021-10-04,1023137.0,127877.0,305002.0,497831.0,6.3917055,-1.2348745,11375.254,1462.094,3642.4053,5854.795,13065924.0,0.034538362,598300.25,337536.0,1.4748975
Geo5,2021-10-11,1889549.0,480016.0,547360.0,263830.0,-6.161953,-2.7397323,21008.037,5488.3096,6536.701,3102.801,8920584.0,0.034849644,598300.25,214071.0,1.2324415
Geo5,2021-10-18,955052.0,665571.0,822247.0,0.0,0.19829372,0.8974159,10618.283,7609.8706,9819.466,0.0,13026873.0,0.03500496,598300.25,0.0,0.0
Geo5,2021-10-25,1200931.0,1214553.0,609847.0,724491.0,1.8978214,-0.44309074,13351.971,13886.709,7282.9355,8520.454,15934392.0,0.035429694,598300.25,420144.0,1.7243874
Geo5,2021-11-01,1332092.0,929119.0,965689.0,549636.0,-3.9736047,2.6531415,14810.221,10623.172,11532.484,6464.053,11711513.0,0.035247352,598300.25,360288.0,1.5255462
Geo5,2021-11-08,1011453.0,1336466.0,1351260.0,492336.0,-2.0992627,1.6423198,11245.351,15280.613,16137.0625,5790.1704,13626740.0,0.0351317,598300.25,335280.0,1.4684323
Geo5,2021-11-15,1541726.0,578635.0,173696.0,141133.0,-1.2472553,-3.5926595,17140.936,6615.8794,2074.3184,1659.8098,8476823.0,0.03465259,598300.25,125369.0,1.1257408
Geo5,2021-11-22,761030.0,580446.0,1166190.0,0.0,-4.699387,1.085192,8461.144,6636.5854,13926.914,0.0,11666927.0,0.035418976,598300.25,0.0,0.0
Geo5,2021-11-29,1701128.0,989523.0,142690.0,969093.0,-0.89153314,-1.4963458,18913.168,11313.807,1704.0374,11397.122,10192045.0,0.034772858,598300.25,479682.0,2.0202823
Geo5,2021-12-06,1192209.0,1164458.0,1488551.0,743071.0,1.2105132,3.7367477,13254.999,13313.943,17776.625,8738.966,16000681.0,0.034587197,598300.25,426106.0,1.7438642
Geo5,2021-12-13,1373416.0,733036.0,1088707.0,504971.0,2.1350553,-0.15037473,15269.661,8381.238,13001.594,5938.7656,12510305.0,0.03504272,598300.25,341468.0,1.4788238
Geo5,2021-12-20,1399866.0,1625474.0,1539758.0,547512.0,-0.21557549,-0.65348005,15563.732,18585.014,18388.15,6439.0737,12893001.0,0.034723554,598300.25,358956.0,1.52529
Geo5,2021-12-27,1717829.0,1205289.0,779720.0,581816.0,2.0340562,-5.3692613,19098.852,13780.788,9311.599,6842.51,10271287.0,0.035118606,598300.25,372382.0,1.562417
Geo5,2022-01-03,1887231.0,1365232.0,424022.0,710159.0,-0.7561006,0.39609888,20982.266,15609.512,5063.77,8351.901,15249958.0,0.03521038,598300.25,414729.0,1.7123446
Geo5,2022-01-10,1843576.0,1138311.0,360643.0,410518.0,0.89147663,2.8758998,20496.908,13014.989,4306.8833,4827.941,17038706.0,0.034852125,598300.25,296539.0,1.3843642
Geo5,2022-01-17,1604730.0,691427.0,970382.0,493019.0,-2.3634493,0.71843517,17841.414,7905.4976,11588.528,5798.203,14212395.0,0.034965362,598300.25,335633.0,1.4689229
Geo5,2022-01-24,1870820.0,1315666.0,423664.0,367216.0,0.015118224,0.89567757,20799.807,15042.795,5059.4946,4318.683,12056941.0,0.03501361,598300.25,275015.0,1.3352581
Geo5,2022-01-31,913052.0,563892.0,112429.0,0.0,5.507882,-0.46536386,10151.327,6447.314,1342.6534,0.0,14948466.0,0.035264943,598300.25,0.0,0.0
Geo5,2022-02-07,1669789.0,435056.0,425296.0,491288.0,1.9257199,3.9648795,18564.74,4974.255,5078.9844,5777.845,15757606.0,0.034523234,598300.25,334338.0,1.4694351
Geo5,2022-02-14,897146.0,447354.0,947617.0,1010566.0,2.2151878,3.0926147,9974.483,5114.865,11316.664,11884.87,15808569.0,0.03502454,598300.25,488241.0,2.0698097
Geo5,2022-02-21,1665450.0,703770.0,302722.0,573436.0,2.4504218,-1.102834,18516.5,8046.6226,3615.177,6743.9556,9972622.0,0.03466171,598300.25,368537.0,1.5559795
Geo5,2022-02-28,621090.0,128749.0,730351.0,303514.0,-3.121945,1.2772139,6905.2886,1472.0641,8722.022,3569.509,10105979.0,0.035404567,598300.25,237437.0,1.2782928
Geo5,2022-03-07,1552893.0,405714.0,1561417.0,683028.0,-3.7905903,-2.6967402,17265.09,4638.77,18646.807,8032.824,9780478.0,0.034644157,598300.25,406971.0,1.678321
Geo5,2022-03-14,1054070.0,448496.0,512998.0,537278.0,5.299771,1.2241215,11719.167,5127.9224,6126.3423,6318.716,14469047.0,0.03532515,598300.25,354019.0,1.517653
Geo5,2022-03-21,684120.0,1106452.0,958248.0,924021.0,-4.8686385,-0.8777073,7606.057,12650.726,11443.622,10867.048,9229606.0,0.035337836,598300.25,470311.0,1.9647021
Geo5,2022-03-28,1511441.0,329621.0,409422.0,290818.0,-1.193629,3.01259,16804.225,3768.7537,4889.413,3420.1963,10306282.0,0.0353427,598300.25,230934.0,1.2593122
Geo5,2022-04-04,1711057.0,1045715.0,1120117.0,129774.0,3.4992094,0.9685366,19023.559,11956.283,13376.699,1526.2211,12984095.0,0.03502004,598300.25,117407.0,1.1053344
Geo5,2022-04-11,1206789.0,1249734.0,398380.0,1366714.0,-8.228298,4.523733,13417.1,14288.954,4757.5474,16073.387,13079438.0,0.034985926,598300.25,537262.0,2.5438502
Geo5,2022-04-18,1531119.0,418283.0,851830.0,1161576.0,-3.1312413,-0.15345155,17023.006,4782.479,10172.753,13660.839,11635586.0,0.03473314,598300.25,512366.0,2.2670825
Geo5,2022-04-25,1064170.0,1453394.0,722394.0,580592.0,-3.599955,1.0942582,11831.459,16617.521,8626.998,6828.1147,12286191.0,0.035142742,598300.25,371136.0,1.5643646
Geo5,2022-05-02,1459984.0,467408.0,1266398.0,722856.0,-0.07449637,1.5119493,16232.126,5344.155,15123.621,8501.226,13090940.0,0.035131536,598300.25,419523.0,1.7230426
Geo5,2022-05-09,723494.0,1549910.0,334959.0,695226.0,1.6930437,1.2157999,8043.818,17721.045,4000.1587,8176.28,12124760.0,0.035403606,598300.25,410671.0,1.6929026
Geo5,2022-05-16,2021839.0,778710.0,500746.0,1008008.0,4.958696,-4.2695665,22478.838,8903.456,5980.026,11854.786,14120357.0,0.034606025,598300.25,487263.0,2.0687144
Geo5,2022-05-23,385003.0,1110642.0,567410.0,742325.0,-1.451255,-5.3971305,4280.4697,12698.633,6776.143,8730.192,10426466.0,0.03486843,598300.25,425560.0,1.7443486
Geo5,2022-05-30,1584869.0,860865.0,259893.0,206545.0,4.651414,-2.6425564,17620.6,9842.783,3103.703,2429.0947,11883921.0,0.034710687,598300.25,174271.0,1.1851944
Geo5,2022-06-06,1282740.0,992942.0,303710.0,57259.0,-4.7251844,-5.1172647,14261.524,11352.898,3626.9758,673.40063,5182868.0,0.034877043,598300.25,54450.0,1.0515887
Geo5,2022-06-13,1563833.0,862373.0,805310.0,621976.0,3.9310331,1.4338014,17386.72,9860.025,9617.2,7314.8154,13811768.0,0.035416555,598300.25,387002.0,1.6071649
Geo5,2022-06-20,969828.0,1292322.0,859223.0,298783.0,1.6582114,0.98372257,10782.563,14775.889,10261.042,3513.8696,13128903.0,0.035300154,598300.25,235590.0,1.268233
Geo5,2022-06-27,1626072.0,250946.0,800146.0,345990.0,1.226139,-4.7465334,18078.695,2869.2153,9555.53,4069.0525,6918970.5,0.03549866,598300.25,262165.0,1.3197414
Geo5,2022-07-04,1440907.0,991447.0,599485.0,833869.0,-4.156238,6.88994,16020.027,11335.805,7159.19,9806.806,14027134.0,0.03516942,598300.25,449740.0,1.8541135
Geo5,2022-07-11,1319931.0,319060.0,956610.0,866397.0,4.8349185,-2.127889,14675.015,3648.0034,11424.061,10189.3545,12552039.0,0.035161927,598300.25,457965.0,1.891841
Geo5,2022-07-18,1689952.0,1242991.0,707244.0,570366.0,-1.68063,-5.157504,18788.914,14211.857,8446.073,6707.8506,9115245.0,0.035194818,598300.25,367427.0,1.5523247
Geo5,2022-07-25,1383099.0,0.0,968865.0,828434.0,4.283909,-5.0965643,15377.317,0.0,11570.412,9742.887,9628377.0,0.034895312,598300.25,448665.0,1.8464422
Geo5,2022-08-01,1586550.0,864514.0,657119.0,469289.0,-1.429649,3.181348,17639.29,9884.505,7847.4688,5519.1235,12166424.0,0.035166893,598300.25,325299.0,1.4426389
Geo5,2022-08-08,1364190.0,1688299.0,765483.0,1113408.0,-0.34804183,-7.0631633,15167.087,19303.33,9141.577,13094.3545,9273656.0,0.0346226,598300.25,504748.0,2.205869
Geo5,2022-08-15,1371660.0,1255354.0,662909.0,193805.0,-2.9110105,1.0448904,15250.138,14353.211,7916.6143,2279.2644,12359065.0,0.035359215,598300.25,166272.0,1.1655902
Geo5,2022-08-22,1264360.0,491030.0,1252703.0,356962.0,-1.2083256,3.66224,14057.175,5614.239,14960.072,4198.09,14314840.0,0.034898486,598300.25,269377.0,1.3251392
Geo5,2022-08-29,1630546.0,1972392.0,542602.0,134835.0,3.7523725,2.9441364,18128.438,22551.535,6479.88,1585.7415,14395984.0,0.03477851,598300.25,120666.0,1.1174233
Geo5,2022-09-05,1146138.0,545740.0,106890.0,767996.0,-1.6281477,0.6646787,12742.781,6239.771,1276.5054,9032.1,10537360.0,0.035455074,598300.25,432782.0,1.7745563
Geo5,2022-09-12,1533237.0,686608.0,1006766.0,510812.0,-1.2030334,-1.1257653,17046.555,7850.399,12023.035,6007.4595,10702761.0,0.035174202,598300.25,344177.0,1.4841549
Geo5,2022-09-19,1402389.0,1066511.0,372946.0,1021417.0,0.35403338,-1.6116847,15591.783,12194.057,4453.8086,12012.484,13956242.0,0.03536656,598300.25,489894.0,2.0849755
Geo5,2022-09-26,858972.0,522994.0,846921.0,520121.0,-1.7061453,2.6918259,9550.064,5979.7026,10114.129,6116.939,14705327.0,0.035231266,598300.25,347091.0,1.4985148
Geo5,2022-10-03,1932599.0,1170142.0,720157.0,1108172.0,7.2748365,3.4884381,21486.668,13378.932,8600.283,13032.775,18518760.0,0.034570396,598300.25,504504.0,2.1965575
Geo5,2022-10-10,946441.0,89580.0,0.0,350110.0,-0.91808844,0.7506082,10522.546,1024.2216,0.0,4117.5063,9658188.0,0.034620825,598300.25,264101.0,1.325667
Geo5,2022-10-17,777108.0,843141.0,0.0,160831.0,0.37919044,1.5846009,8639.899,9640.134,0.0,1891.4702,11570216.0,0.035410788,598300.25,140411.0,1.1454302
Geo5,2022-10-24,1540020.0,418217.0,629902.0,847623.0,1.1907349,3.2734914,17121.967,4781.7246,7522.437,9968.562,14425056.0,0.035143573,598300.25,453329.0,1.8697745
Geo5,2022-10-31,1175686.0,1458416.0,720220.0,667049.0,2.895759,0.10034606,13071.296,16674.94,8601.036,7844.9014,12836528.0,0.03486055,598300.25,402475.0,1.6573676
Geo5,2022-11-07,1308096.0,982273.0,1033869.0,846368.0,-2.9315805,1.5500839,14543.433,11230.913,12346.705,9953.802,14777480.0,0.035422493,598300.25,452562.0,1.8701702
Geo5,2022-11-14,1365001.0,969734.0,392782.0,814096.0,2.3247077,1.7603927,15176.104,11087.548,4690.6943,9574.264,14499590.0,0.034676302,598300.25,444626.0,1.830968
Geo5,2022-11-21,1118777.0,1078949.0,505118.0,1561112.0,6.0700693,2.8092697,12438.581,12336.268,6032.2373,18359.625,17932224.0,0.034950107,598300.25,554398.0,2.8158689
Geo5,2022-11-28,1310022.0,1116427.0,42369.0,0.0,4.5995836,0.8168297,14564.846,12764.776,505.9805,0.0,12736936.0,0.035333782,598300.25,0.0,0.0
Geo5,2022-12-05,1763010.0,1566462.0,1476284.0,952448.0,-1.5985105,2.2351737,19601.174,17910.295,17630.129,11201.367,15002614.0,0.03508426,598300.25,476166.0,2.0002437
Geo5,2022-12-12,1534575.0,1119128.0,576746.0,0.0,3.0697267,1.1894207,17061.43,12795.658,6887.6357,0.0,15427147.0,0.03528139,598300.25,0.0,0.0
Geo5,2022-12-19,1700100.0,1349685.0,510007.0,518551.0,-1.0702916,0.47932887,18901.74,15431.754,6090.623,6098.4746,13239995.0,0.035284854,598300.25,345973.0,1.4988192
Geo5,2022-12-26,1507275.0,588802.0,434769.0,1375424.0,-3.9606686,6.4716454,16757.908,6732.1245,5192.1133,16175.821,14101098.0,0.03466278,598300.25,538347.0,2.5549023
Geo5,2023-01-02,1967779.0,964462.0,967137.0,487560.0,-0.10120299,-1.6588569,21877.799,11027.27,11549.776,5734.002,13115200.0,0.034913052,598300.25,333452.0,1.4621595
Geo5,2023-01-09,1179036.0,824226.0,724277.0,1322951.0,-4.726771,-0.22897828,13108.541,9423.868,8649.485,15558.707,10112837.0,0.03492696,598300.25,533076.0,2.4817305
Geo5,2023-01-16,1674030.0,480600.0,359779.0,83918.0,1.9484997,-1.0274239,18611.893,5494.987,4296.565,986.92664,13487706.0,0.035400726,598300.25,78644.0,1.0670617
Geo5,2023-01-23,946005.0,1070957.0,1538289.0,115707.0,-0.8745072,2.3736043,10517.699,12244.891,18370.607,1360.7845,12398853.0,0.035036985,598300.25,105565.0,1.0960735
Geo5,2023-01-30,869985.0,1364460.0,919135.0,676586.0,4.693236,-3.7662716,9672.508,15600.686,10976.525,7957.0625,13656172.0,0.035367064,598300.25,404911.0,1.6709499
Geo5,2023-02-06,1194351.0,473573.0,1307798.0,1157098.0,1.7863152,-4.563995,13278.813,5414.6426,15618.029,13608.175,10601737.0,0.034710612,598300.25,511829.0,2.2607121
Geo5,2023-02-13,890969.0,1546212.0,426160.0,746916.0,3.499753,0.19744316,9905.808,17678.764,5089.3022,8784.186,14452235.0,0.03506311,598300.25,426816.0,1.7499719
Geo5,2023-02-20,1219853.0,313806.0,1016441.0,1006300.0,1.6764584,-0.4069394,13562.346,3587.9312,12138.576,11834.699,13925279.0,0.03540524,598300.25,486624.0,2.067921
Geo5,2023-02-27,1833665.0,584590.0,972302.0,1059986.0,-8.490673,-1.7590195,20386.717,6683.9663,11611.458,12466.079,9471795.0,0.035348978,598300.25,496429.0,2.1352217
Geo5,2023-03-06,1259964.0,1303163.0,851951.0,1088261.0,0.9882447,1.986872,14008.3,14899.84,10174.198,12798.61,16131165.0,0.034982555,598300.25,501586.0,2.1696398
Geo5,2023-03-13,2192934.0,709754.0,1047490.0,0.0,-4.491328,0.3903147,24381.076,8115.041,12509.37,0.0,9504657.0,0.035308965,598300.25,0.0,0.0
Geo5,2023-03-20,1330538.0,1358422.0,513586.0,830587.0,3.418066,-4.9043064,14792.943,15531.649,6133.3643,9768.208,9609278.0,0.034892347,598300.25,449195.0,1.8490566
Geo5,2023-03-27,971009.0,962345.0,1343875.0,916332.0,1.3331484,4.37755,10795.693,11003.064,16048.869,10776.621,15124793.0,0.035290558,598300.25,469451.0,1.9519225
Geo5,2023-04-03,1101925.0,802829.0,633579.0,678900.0,-0.44071192,2.8919835,12251.22,9179.223,7566.3486,7984.2764,14844695.0,0.03460319,598300.25,405669.0,1.6735319
Geo5,2023-04-10,1008168.0,795240.0,1503601.0,0.0,1.9251652,0.67592466,11208.828,9092.453,17956.355,0.0,13809207.0,0.035260588,598300.25,0.0,0.0
Geo5,2023-04-17,1135290.0,1000131.0,965612.0,146053.0,2.8135421,-0.275299,12622.173,11435.095,11531.564,1717.672,15244918.0,0.03500067,598300.25,129871.0,1.1246005
Geo5,2023-04-24,1274603.0,407971.0,620273.0,778500.0,3.3506722,-0.87231123,14171.057,4664.5757,7407.4453,9155.633,13582423.0,0.034529753,598300.25,435531.0,1.7874732
Geo5,2023-05-01,1499637.0,767336.0,752187.0,711074.0,-3.5271285,-2.3438911,16672.988,8773.41,8982.793,8362.662,10007719.0,0.034785833,598300.25,415759.0,1.7103033
Geo5,2023-05-08,1226777.0,901795.0,945172.0,119173.0,-1.758246,-3.2445552,13639.326,10310.761,11287.465,1401.5469,10072948.0,0.035253488,598300.25,108030.0,1.1031473
Geo5,2023-05-15,1866204.0,772671.0,1356914.0,239605.0,6.3396797,-3.0745003,20748.486,8834.408,16204.584,2817.9004,11782847.0,0.035421453,598300.25,197254.0,1.2147028
Geo5,2023-05-22,705266.0,998590.0,633835.0,828625.0,-4.573764,-2.251344,7841.1587,11417.476,7569.406,9745.133,9393917.0,0.03527401,598300.25,448140.0,1.8490316
Geo5,2023-05-29,886866.0,1613533.0,716910.0,592114.0,1.6905937,-6.1139016,9860.19,18448.486,8561.507,6963.62,8579125.0,0.035077747,598300.25,375980.0,1.5748551
