geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population
Geo7,2023-05-15,275573.0,287006.0,155020.0,568378.0,4.5026145,-2.2290068,3073.3481,3209.8296,1735.6128,6562.7256,4216385.0,0.034797717,214894.25
Geo7,2023-05-22,378306.0,394734.0,428259.0,518479.0,-0.0321238,0.91556585,4219.0854,4414.6426,4794.8125,5986.5713,3579977.5,0.035099365,214894.25
Geo7,2023-05-29,393167.0,293126.0,370153.0,547276.0,-1.1399083,-2.209114,4384.824,3278.2747,4144.2544,6319.073,2974041.0,0.035179958,214894.25
Geo7,2023-06-05,543525.0,273410.0,217597.0,392524.0,-2.9786654,-0.6279264,6061.7026,3057.774,2436.2285,4532.243,2760364.0,0.03503401,214894.25
Geo7,2023-06-12,238172.0,427770.0,394753.0,611476.0,-2.681888,-3.1590679,2656.2307,4784.112,4419.6772,7060.353,3035771.8,0.034877848,214894.25
Geo7,2023-06-19,155922.0,328402.0,35691.0,466549.0,-4.2484064,-0.8883357,1738.9316,3672.796,399.59848,5386.9663,2344007.2,0.034964934,214894.25
Geo7,2023-06-26,410669.0,290546.0,295922.0,442764.0,-7.2490067,1.2558134,4580.016,3249.4204,3313.1597,5112.335,3049686.0,0.03533271,214894.25
Geo7,2023-07-03,515323.0,440949.0,359905.0,369144.0,0.3565749,-0.84523773,5747.1777,4931.5034,4029.517,4262.288,4129480.0,0.035139397,214894.25
Geo7,2023-07-10,249664.0,202553.0,406455.0,393496.0,5.514525,-3.6557827,2784.3962,2265.3206,4550.6934,4543.4663,4924289.0,0.03468899,214894.25
Geo7,2023-07-17,264510.0,335708.0,573366.0,368146.0,2.009598,-3.3820424,2949.9673,3754.505,6419.4385,4250.7646,3794873.5,0.035024665,214894.25
Geo7,2023-07-24,502609.0,132569.0,330636.0,560651.0,-3.046268,4.0391684,5605.384,1482.6306,3701.8196,6473.507,4217651.5,0.035218824,214894.25
Geo7,2023-07-31,164591.0,299265.0,430906.0,427340.0,3.6302972,6.088337,1835.6133,3346.9321,4824.448,4934.243,7112069.5,0.0353214,214894.25
Geo7,2023-08-07,76602.0,67703.0,342318.0,392442.0,1.5529522,-4.2428036,854.30945,757.1796,3832.612,4531.2964,3130210.8,0.034993287,214894.25
Geo7,2023-08-14,310438.0,221939.0,374086.0,365319.0,-2.22826,-3.8986537,3462.1826,2482.1306,4188.288,4218.123,2197797.5,0.03548518,214894.25
Geo7,2023-08-21,461020.0,417391.0,0.0,731489.0,2.269384,1.4458672,5141.5596,4668.0347,0.0,8446.072,5099993.5,0.03549528,214894.25
Geo7,2023-08-28,302996.0,126933.0,310652.0,24530.0,1.8968661,-6.8244624,3379.1853,1419.5985,3478.0776,283.23346,2011838.2,0.035346575,214894.25
Geo7,2023-09-04,216615.0,426693.0,529863.0,434224.0,4.299862,-0.883479,2415.8147,4772.067,5932.3765,5013.7285,5539113.0,0.035470404,214894.25
Geo7,2023-09-11,326297.0,318770.0,388522.0,355309.0,-1.9094821,1.3735268,3639.0515,3565.073,4349.9146,4102.5435,4224927.5,0.03475954,214894.25
Geo7,2023-09-18,0.0,282074.0,351639.0,418399.0,-0.15023732,3.0699754,0.0,3154.671,3936.9705,4831.007,4767061.0,0.035475817,214894.25
Geo7,2023-09-25,435064.0,45396.0,417324.0,676545.0,3.6601043,0.14988308,4852.0835,507.70166,4672.3833,7811.6665,5469344.0,0.03491242,214894.25
Geo7,2023-10-02,450360.0,117680.0,555514.0,527541.0,-0.5750136,-1.5088983,5022.6733,1316.1144,6219.5664,6091.205,2921875.8,0.03494501,214894.25
Geo7,2023-10-09,506374.0,571924.0,426125.0,549580.0,0.3492013,3.5874214,5647.3735,6396.307,4770.92,6345.6763,5375854.5,0.034856137,214894.25
Geo7,2023-10-16,315047.0,394418.0,405362.0,426482.0,5.929103,-1.7001376,3513.585,4411.1084,4538.456,4924.3364,4750665.5,0.03542965,214894.25
Geo7,2023-10-23,207221.0,109188.0,207330.0,259522.0,-4.664265,2.3670354,2311.0476,1221.1412,2321.2786,2996.5476,3818842.2,0.035161715,214894.25
Geo7,2023-10-30,394413.0,168940.0,501852.0,354736.0,4.80104,-0.2562033,4398.72,1889.3981,5618.7637,4095.9275,5317404.5,0.034781903,214894.25
Geo7,2023-11-06,355530.0,527618.0,357254.0,363219.0,-5.7783127,-2.482004,3965.0745,5900.796,3999.8362,4193.8755,2335410.5,0.035136122,214894.25
Geo7,2023-11-13,442795.0,518793.0,303695.0,331766.0,-1.5781271,-0.1406457,4938.3037,5802.0986,3400.1865,3830.7065,3554354.2,0.034785233,214894.25
Geo7,2023-11-20,513203.0,328151.0,322391.0,554762.0,3.3235855,0.9005295,5723.534,3669.9888,3609.508,6405.51,5377745.5,0.034691524,214894.25
Geo7,2023-11-27,251208.0,553763.0,360327.0,335209.0,-3.261999,2.3405282,2801.6157,6193.1973,4034.2417,3870.4607,4668607.0,0.03500911,214894.25
Geo7,2023-12-04,455823.0,381422.0,200899.0,356082.0,1.2703788,-3.1732335,5083.5996,4265.763,2249.2766,4111.4688,2939556.2,0.035330467,214894.25
Geo7,2023-12-11,182115.0,52317.0,375213.0,390411.0,-4.6668057,-0.21121252,2031.051,585.10504,4200.9062,4507.8457,3490352.0,0.034610435,214894.25
Geo7,2023-12-18,157526.0,216889.0,303268.0,154305.0,3.3376157,-2.377252,1756.8203,2425.652,3395.406,1781.669,4030305.0,0.034850538,214894.25
Geo7,2023-12-25,217202.0,265418.0,591656.0,427509.0,2.9665222,0.9499367,2422.3613,2968.3928,6624.2144,4936.1943,4755981.0,0.035016384,214894.25
Geo7,2024-01-01,332535.0,357734.0,552598.0,373310.0,-0.13931437,0.44854948,3708.621,4000.8403,6186.919,4310.3906,3961764.0,0.034629695,214894.25
Geo7,2024-01-08,412967.0,493940.0,237900.0,586357.0,2.9520943,1.109847,4605.645,5524.1465,2663.542,6770.319,5490210.0,0.034802593,214894.25
Geo7,2024-01-15,211471.0,412707.0,283848.0,486640.0,1.2200627,0.4066353,2358.446,4615.6494,3177.9785,5618.9453,4629301.5,0.034606013,214894.25
Geo8,2021-01-25,1200813.0,1154779.0,888520.0,760436.0,-1.8827852,-5.9807143,13392.155,12914.865,9947.921,8780.307,5788231.0,0.03533437,804038.44
Geo8,2021-02-01,859943.0,866314.0,1571368.0,2080409.0,-1.2396188,6.666443,9590.578,9688.718,17593.127,24021.256,20566236.0,0.034835555,804038.44
Geo8,2021-02-08,1242446.0,1114683.0,568541.0,1777926.0,-3.6579227,-1.2331246,13856.471,12466.4375,6365.4175,20528.664,11292954.0,0.034798697,804038.44
Geo8,2021-02-15,825760.0,805636.0,502766.0,903029.0,-3.057262,1.306299,9209.35,9010.105,5628.997,10426.743,15584885.0,0.035166126,804038.44
Geo8,2021-02-22,1794129.0,1279042.0,931679.0,1093286.0,-5.9075136,1.2341343,20009.156,14304.603,10431.132,12623.529,11496820.0,0.035418145,804038.44
Geo8,2021-03-01,1568850.0,393061.0,885252.0,1393125.0,-5.2664027,-2.3614407,17496.715,4395.9316,9911.332,16085.594,8793638.0,0.03486603,804038.44
Geo8,2021-03-08,1562408.0,3053634.0,2317568.0,1018672.0,-2.7692833,3.1353016,17424.871,34151.36,25947.625,11762.005,19204186.0,0.035411783,804038.44
Geo8,2021-03-15,1320306.0,2383920.0,1855926.0,1708552.0,-3.662904,2.220811,14724.811,26661.383,20779.055,19727.643,16045506.0,0.035058662,804038.44
Geo8,2021-03-22,871514.0,1281106.0,809459.0,2018080.0,-1.7224083,0.37350044,9719.624,14327.686,9062.749,23301.58,15133475.0,0.034953084,804038.44
Geo8,2021-03-29,0.0,1223966.0,1694530.0,1282910.0,2.6698549,0.24975872,0.0,13688.642,18972.055,14813.006,15528386.0,0.035201415,804038.44
Geo8,2021-04-05,672002.0,1016885.0,908914.0,1124376.0,-2.951849,-2.3974593,7494.552,11372.681,10176.253,12982.507,9648534.0,0.03469649,804038.44
Geo8,2021-04-12,977880.0,1672559.0,222744.0,1631754.0,3.8955767,0.9702889,10905.879,18705.635,2493.8545,18840.902,16978612.0,0.03490222,804038.44
Geo8,2021-04-19,288853.0,2077590.0,1324236.0,647325.0,-0.4924087,1.6565912,3221.4543,23235.438,14826.222,7474.2803,13892766.0,0.03546449,804038.44
Geo8,2021-04-26,703835.0,1625095.0,1158132.0,3023490.0,-0.18325596,-2.6597714,7849.572,18174.805,12966.513,34910.457,11219570.0,0.035336435,804038.44
Geo8,2021-05-03,1196335.0,1846566.0,957516.0,2218814.0,0.4123767,2.5728564,13342.215,20651.701,10720.404,25619.338,18615798.0,0.03474184,804038.44
Geo8,2021-05-10,1966354.0,318425.0,1381104.0,1442866.0,-1.0604187,0.09278317,21929.908,3561.2146,15462.92,16659.924,14346949.0,0.034888025,804038.44
Geo8,2021-05-17,1072171.0,1303197.0,1314784.0,1927268.0,2.45399,-1.1853678,11957.466,14574.748,14720.397,22253.027,15324308.0,0.03480558,804038.44
Geo8,2021-05-24,1835998.0,1869424.0,362489.0,2434589.0,-0.5061395,-0.7457988,20476.104,20907.342,4058.4475,28110.764,13444965.0,0.03539297,804038.44
Geo8,2021-05-31,1188346.0,1885176.0,711496.0,1309192.0,5.0032578,2.5202699,13253.116,21083.51,7965.95,15116.469,20414912.0,0.034683507,804038.44
Geo8,2021-06-07,765897.0,1038618.0,964923.0,1010590.0,3.7083158,-4.4897604,8541.723,11615.738,10803.333,11668.6875,12324909.0,0.034722418,804038.44
Geo8,2021-06-14,1438798.0,1329886.0,1569478.0,985500.0,-0.6066645,4.048984,16046.301,14873.233,17571.965,11378.987,18589536.0,0.035214685,804038.44
Geo8,2021-06-21,447028.0,980502.0,2132593.0,628144.0,6.21399,2.6540787,4985.5127,10965.778,23876.633,7252.8086,23595392.0,0.034570817,804038.44
Geo8,2021-06-28,2051100.0,586257.0,865271.0,1266104.0,0.29522797,-0.50221586,22875.045,6556.605,9687.624,14618.957,14215085.0,0.0350691,804038.44
Geo8,2021-07-05,849267.0,265190.0,811715.0,1291758.0,-0.06053102,-0.03548322,9471.513,2965.8428,9088.008,14915.168,14326003.0,0.03466362,804038.44
Geo8,2021-07-12,1149026.0,1539579.0,965762.0,2641544.0,5.5141673,5.5484214,12814.598,17218.406,10812.727,30500.352,21375680.0,0.034732,804038.44
Geo8,2021-07-19,1403884.0,1965801.0,363696.0,1020443.0,-2.8950474,-5.3741846,15656.92,21985.207,4071.9612,11782.454,3531955.0,0.035,804038.44
Geo8,2021-07-26,0.0,1128699.0,1301748.0,2225980.0,0.4650836,-3.0514026,0.0,12623.19,14574.445,25702.08,11663906.0,0.0353208,804038.44
Geo8,2021-08-02,444262.0,1656810.0,1633668.0,1747792.0,-2.318536,-0.16597651,4954.6646,18529.5,18290.64,20180.725,14749749.0,0.03525518,804038.44
Geo8,2021-08-09,1223812.0,1846749.0,1751963.0,1223156.0,-4.7098083,3.4435968,13648.653,20653.748,19615.078,14123.062,13260515.0,0.03480273,804038.44
Geo8,2021-08-16,623238.0,1838405.0,653528.0,499832.0,3.1867208,-1.041064,6950.708,20560.43,7316.937,5771.2656,13696933.0,0.03528587,804038.44
Geo8,2021-08-23,939213.0,1409278.0,0.0,2029346.0,1.5703459,3.6803484,10474.643,15761.142,0.0,23431.662,18459686.0,0.035084218,804038.44
Geo8,2021-08-30,1278859.0,1218261.0,500635.0,1881493.0,2.337595,3.4528837,14262.569,13624.838,5605.138,21724.49,18726498.0,0.034735914,804038.44
Geo8,2021-09-06,989068.0,937447.0,1494691.0,1633501.0,3.7252145,1.235332,11030.654,10484.259,16734.646,18861.074,14082343.0,0.03466252,804038.44
Geo8,2021-09-13,0.0,2629529.0,379041.0,1857035.0,3.2170591,-3.71316,0.0,29408.234,4243.7646,21442.088,9671132.0,0.03493127,804038.44
Geo8,2021-09-20,1451926.0,1299475.0,1163540.0,1809974.0,0.007518116,1.4758618,16192.712,14533.122,13027.061,20898.703,15313009.0,0.03494359,804038.44
Geo8,2021-09-27,1124763.0,1069476.0,1573942.0,1510140.0,-3.9036574,3.9879332,12544.002,11960.85,17621.945,17436.697,18465992.0,0.034717873,804038.44
Geo8,2021-10-04,1137043.0,89846.0,966215.0,1451222.0,2.551511,3.5756192,12680.956,1004.82336,10817.799,16756.404,18606146.0,0.035487544,804038.44
Geo8,2021-10-11,1382129.0,733448.0,1057270.0,1084020.0,1.1002655,-4.5651693,15414.296,8202.766,11837.256,12516.54,8320128.0,0.03472029,804038.44
Geo8,2021-10-18,1586698.0,1160881.0,625258.0,1333395.0,-1.490155,-5.7884912,17695.768,12983.108,7000.4243,15395.926,4227375.0,0.035120904,804038.44
Geo8,2021-10-25,226455.0,1503291.0,740819.0,1523289.0,-2.9583662,0.62484676,2525.5562,16812.568,8294.252,17588.52,12764030.0,0.034788463,804038.44
Geo8,2021-11-01,1763600.0,1638354.0,3342.0,2468032.0,4.559725,3.7440183,19668.68,18323.092,37.417225,28496.91,21614084.0,0.034608833,804038.44
Geo8,2021-11-08,1744504.0,986942.0,313809.0,1996046.0,3.5251703,0.28492865,19455.709,11037.803,3513.4236,23047.166,11351195.0,0.034665566,804038.44
Geo8,2021-11-15,1825150.0,1203971.0,928686.0,1472221.0,5.5479646,1.296344,20355.121,13465.0205,10397.622,16998.87,15901561.0,0.035377197,804038.44
Geo8,2021-11-22,1282504.0,1573990.0,1626537.0,2346501.0,-1.9851332,-3.6452217,14303.221,17603.254,18210.8,27093.664,10490071.0,0.035226185,804038.44
Geo8,2021-11-29,1087875.0,1333846.0,1893720.0,1657799.0,1.2258706,1.5165764,12132.606,14917.521,21202.197,19141.629,17159640.0,0.034648582,804038.44
Geo8,2021-12-06,613385.0,1686005.0,1062601.0,2191800.0,-2.2909377,-1.8849998,6840.8213,18856.012,11896.941,25307.422,13346692.0,0.03501746,804038.44
Geo8,2021-12-13,646143.0,2920902.0,550303.0,1367741.0,-2.8534887,-5.071972,7206.1577,32666.904,6161.224,15792.499,9610787.0,0.034617715,804038.44
Geo8,2021-12-20,1532072.0,0.0,1413670.0,2018397.0,0.7384641,-7.508006,17086.547,0.0,15827.53,23305.24,3593597.0,0.035081327,804038.44
Geo8,2021-12-27,1139349.0,1098700.0,1252219.0,836305.0,1.0741307,0.46111488,12706.674,12287.687,14019.916,9656.321,17411420.0,0.035461366,804038.44
Geo8,2022-01-03,1381612.0,1491886.0,258565.0,1250845.0,-5.8967896,1.9696043,15408.53,16685.016,2894.9084,14442.77,12410735.0,0.035066564,804038.44
Geo8,2022-01-10,1983147.0,1195245.0,1024875.0,410087.0,3.451985,1.994802,22117.193,13367.431,11474.56,4735.0327,18355304.0,0.034706593,804038.44
Geo8,2022-01-17,1352189.0,745322.0,821454.0,546451.0,-2.0896819,-6.5424747,15080.388,8335.5625,9197.046,6309.548,5170037.5,0.03502923,804038.44
Geo8,2022-01-24,1026960.0,1974315.0,1615143.0,1071248.0,-3.5078835,4.5591707,11453.247,22080.426,18083.234,12369.069,18592034.0,0.03525868,804038.44
Geo8,2022-01-31,1010305.0,946056.0,1082614.0,1114428.0,1.8687068,1.7698034,11267.501,10580.54,12121.009,12867.644,13429764.0,0.034921106,804038.44
Geo8,2022-02-07,2019387.0,2016099.0,0.0,1461968.0,-4.4725857,-1.2428718,22521.363,22547.73,0.0,16880.482,9977044.0,0.035347078,804038.44
Geo8,2022-02-14,1612700.0,1321931.0,1993182.0,1029540.0,-0.13451837,-4.5125694,17985.756,14784.267,22315.78,11887.491,12291933.0,0.035083093,804038.44
Geo8,2022-02-21,790139.0,1618473.0,917348.0,780267.0,-2.2058222,-4.0245523,8812.084,18100.744,10270.681,9009.283,8945911.0,0.034628574,804038.44
Geo8,2022-02-28,794548.0,1800995.0,2416178.0,1700809.0,4.9963284,1.1992954,8861.255,20142.043,27051.668,19638.238,18410202.0,0.0348317,804038.44
Geo8,2022-03-07,1208008.0,1657441.0,1884300.0,637095.0,-2.2765083,-0.7733168,13472.398,18536.557,21096.73,7356.1606,14313276.0,0.035378117,804038.44
Geo8,2022-03-14,1768507.0,1318672.0,1160306.0,1568596.0,-1.9043645,6.3147955,19723.404,14747.818,12990.853,18111.654,20615674.0,0.03498238,804038.44
Geo8,2022-03-21,1100523.0,1166193.0,994943.0,1961590.0,-3.091548,-3.177773,12273.664,13042.518,11139.438,22649.324,10979838.0,0.035242923,804038.44
Geo8,2022-03-28,2476104.0,1476335.0,999737.0,2064222.0,-3.1762009,0.45280355,27614.934,16511.096,11193.112,23834.355,13360005.0,0.035244383,804038.44
Geo8,2022-04-04,1477419.0,1100037.0,828955.0,797341.0,-3.4878092,-2.3876414,16477.025,12302.639,9281.027,9206.427,9824589.0,0.03479702,804038.44
Geo8,2022-04-11,2961666.0,1877627.0,1843006.0,1091854.0,3.5654402,-0.5283157,33030.2,20999.082,20634.4,12606.994,17547974.0,0.03479478,804038.44
Geo8,2022-04-18,461990.0,1936984.0,857979.0,1629836.0,0.16563989,3.9094248,5152.3774,21662.922,9605.982,18818.756,18647994.0,0.035485562,804038.44
Geo8,2022-04-25,1275234.0,552144.0,1558451.0,804678.0,-3.496424,1.4165384,14222.142,6175.091,17448.506,9291.143,10782801.0,0.03519811,804038.44
Geo8,2022-05-02,1698881.0,1033584.0,1549269.0,1344630.0,-2.178408,1.8031611,18946.896,11559.439,17345.705,15525.65,15533242.0,0.03532615,804038.44
Geo8,2022-05-09,552910.0,1345152.0,1053103.0,1850202.0,-0.007574225,-0.0752178,6166.3696,15043.966,11790.602,21363.191,12274877.0,0.035056565,804038.44
Geo8,2022-05-16,948716.0,2230419.0,879194.0,1538092.0,0.80067855,-3.4297957,10580.625,24944.652,9843.507,17759.441,9318509.0,0.034646668,804038.44
Geo8,2022-05-23,0.0,1904445.0,2395558.0,1327677.0,-2.468554,-2.1673555,0.0,21299.01,26820.805,15329.904,10766118.0,0.03537176,804038.44
Geo8,2022-05-30,1065561.0,1150927.0,1145567.0,1854594.0,-5.7408113,-2.5911746,11883.748,12871.785,12825.834,21413.904,8993263.0,0.034805708,804038.44
Geo8,2022-06-06,468308.0,833561.0,1597718.0,2726823.0,-4.105809,-4.137757,5222.8394,9322.414,17888.143,31485.018,7790911.5,0.035342906,804038.44
Geo8,2022-06-13,1531858.0,1993490.0,1838770.0,1680824.0,2.620275,2.583898,17084.16,22294.875,20586.975,19407.484,16938090.0,0.03497964,804038.44
Geo8,2022-06-20,1044956.0,1470149.0,1172003.0,636625.0,1.9341905,4.399456,11653.949,16441.912,13121.8125,7350.734,18820848.0,0.034801066,804038.44
Geo8,2022-06-27,1624905.0,1194065.0,1462320.0,1752652.0,0.86298,5.802377,18121.873,13354.233,16372.219,20236.84,21578898.0,0.035275646,804038.44
Geo8,2022-07-04,1393789.0,1982014.0,1033788.0,547173.0,-3.2989573,0.6776921,15544.335,22166.53,11574.35,6317.8843,14951228.0,0.03520085,804038.44
Geo8,2022-07-11,691396.0,610543.0,513371.0,1660216.0,-8.355551,3.2379189,7710.8447,6828.216,5747.731,19169.535,14169006.0,0.03517215,804038.44
Geo8,2022-07-18,1042189.0,753612.0,1096798.0,1535824.0,-0.92889464,0.36827487,11623.09,8428.277,12279.813,17733.254,12049420.0,0.034592055,804038.44
Geo8,2022-07-25,909404.0,767112.0,0.0,1477100.0,-2.004202,0.69406223,10142.195,8579.259,0.0,17055.203,13532844.0,0.035042528,804038.44
Geo8,2022-08-01,205760.0,1477307.0,1377948.0,1702941.0,-5.1732063,-4.6266937,2294.7537,16521.967,15427.585,19662.855,7826098.5,0.035232674,804038.44
Geo8,2022-08-08,251309.0,2319633.0,618538.0,1481123.0,0.5749028,1.952405,2802.7422,25942.406,6925.187,17101.654,15251150.0,0.034595203,804038.44
Geo8,2022-08-15,864270.0,1247428.0,1159536.0,0.0,-6.488105,0.09390499,9638.835,13951.036,12982.231,0.0,11513181.0,0.03456401,804038.44
Geo8,2022-08-22,1503120.0,318974.0,1976455.0,948692.0,0.90699816,-0.49907887,16763.656,3567.3545,22128.504,10953.987,13256540.0,0.034909174,804038.44
Geo8,2022-08-29,1674715.0,1562399.0,1098866.0,529196.0,-2.7548854,-4.0510125,18677.383,17473.623,12302.967,6110.3145,9594935.0,0.035146844,804038.44
Geo8,2022-09-05,347454.0,1010575.0,1659661.0,2373868.0,3.3308144,-3.1769543,3875.0063,11302.11,18581.66,27409.654,10475460.0,0.03459186,804038.44
Geo8,2022-09-12,1290913.0,699258.0,471670.0,1650507.0,-2.650651,-0.57499814,14397.003,7820.3906,5280.844,19057.432,11836989.0,0.034650195,804038.44
Geo8,2022-09-19,1495279.0,456844.0,439650.0,2242478.0,3.5805652,-4.951367,16676.209,5109.2705,4922.3467,25892.572,12215560.0,0.03500483,804038.44
Geo8,2022-09-26,1142122.0,2385956.0,1438209.0,1656188.0,0.3687482,-3.0828745,12737.6,26684.152,16102.2705,19123.027,13713489.0,0.034807384,804038.44
Geo8,2022-10-03,1026225.0,1287082.0,1933366.0,2438716.0,-1.2396929,0.11165655,11445.05,14394.5205,21646.076,28158.416,14390254.0,0.034942135,804038.44
Geo8,2022-10-10,1739664.0,1870572.0,1088271.0,2449288.0,-1.0782242,-0.22578305,19401.73,20920.18,12184.345,28280.484,17199082.0,0.034534093,804038.44
Geo8,2022-10-17,1350332.0,1973751.0,2388159.0,1800218.0,-0.38384616,2.7736068,15059.678,22074.117,26737.965,20786.057,22027216.0,0.03455523,804038.44
Geo8,2022-10-24,0.0,1201297.0,1098707.0,1796541.0,1.6073194,-1.4482903,0.0,13435.115,12301.187,20743.6,9928123.0,0.03485008,804038.44
Geo8,2022-10-31,2341796.0,778349.0,1470614.0,2008350.0,2.0128734,-4.4914904,26117.053,8704.932,16465.078,23189.234,11454862.0,0.03457449,804038.44
Geo8,2022-11-07,1021010.0,1212841.0,1940306.0,2407794.0,0.29330677,-1.4990963,11386.89,13564.221,21723.777,27801.379,13766438.0,0.035279047,804038.44
Geo8,2022-11-14,1046035.0,1241601.0,1524833.0,2332744.0,0.73627067,5.8622594,11665.982,13885.868,17072.117,26934.82,23214022.0,0.035286862,804038.44
Geo8,2022-11-21,1182414.0,0.0,776904.0,1768500.0,2.7031918,0.007890389,13186.959,0.0,8698.262,20419.828,17579600.0,0.03462853,804038.44
Geo8,2022-11-28,261823.0,1597636.0,1521360.0,1640426.0,-0.8547287,-3.9913616,2920.0002,17867.707,17033.234,18941.031,11387728.0,0.035328828,804038.44
Geo8,2022-12-05,1109620.0,1523115.0,1950321.0,1717156.0,-4.0579395,6.0049543,12375.119,17034.275,21835.906,19826.988,20314808.0,0.035175543,804038.44
Geo8,2022-12-12,1550456.0,0.0,1673303.0,970490.0,-0.78155446,4.4600124,17291.574,0.0,18734.396,11205.676,18007106.0,0.035480708,804038.44
Geo8,2022-12-19,1174354.0,973304.0,811866.0,1505138.0,-2.7331698,-0.52689815,13097.069,10885.277,9089.698,17378.941,13714748.0,0.034804415,804038.44
Geo8,2022-12-26,1008694.0,1501645.0,1008070.0,1780610.0,3.607267,-2.8684332,11249.534,16794.158,11286.409,20559.654,17236604.0,0.035495486,804038.44
Geo8,2023-01-02,222082.0,1076291.0,905884.0,2159103.0,0.18479924,-5.222161,2476.786,12037.067,10142.329,24929.89,6681013.0,0.03521798,804038.44
Geo8,2023-01-09,1258301.0,1356958.0,1891150.0,1622729.0,-5.2275786,-3.0597305,14033.295,15176.003,21173.424,18736.695,9505196.0,0.035384197,804038.44
Geo8,2023-01-16,1775318.0,1423956.0,1687279.0,557016.0,2.9917877,2.8048532,19799.365,15925.298,18890.873,6431.5356,20848554.0,0.035185136,804038.44
Geo8,2023-01-23,1541270.0,1443632.0,491131.0,1202816.0,-0.61598206,2.2250562,17189.127,16145.351,5498.731,13888.207,15795682.0,0.035459332,804038.44
Geo8,2023-01-30,1004427.0,1301912.0,697432.0,2007190.0,-0.91570294,-4.0884666,11201.946,14560.377,7808.489,23175.84,7825972.0,0.034860764,804038.44
Geo8,2023-02-06,1550141.0,662787.0,923871.0,1605253.0,3.0072098,-1.2560322,17288.062,7412.5044,10343.713,18534.91,13398577.0,0.034568246,804038.44
Geo8,2023-02-13,1410733.0,573115.0,0.0,364548.0,-2.6063652,-3.5596251,15733.304,6409.627,0.0,4209.2207,8881156.0,0.03527762,804038.44
Geo8,2023-02-20,841422.0,1869523.0,890066.0,2036421.0,-4.342975,-1.0907733,9384.021,20908.45,9965.2295,23513.354,6481278.0,0.03460872,804038.44
Geo8,2023-02-27,0.0,1489553.0,545734.0,1327252.0,5.699961,-5.1679554,0.0,16658.924,6110.0693,15324.997,8736299.0,0.035043478,804038.44
Geo8,2023-03-06,1526840.0,229309.0,1789799.0,1909248.0,-2.759542,-0.15517086,17028.195,2564.5554,20038.691,22044.96,14433681.0,0.034657475,804038.44
Geo8,2023-03-13,250647.0,707825.0,980686.0,1864870.0,2.3045585,0.15552478,2795.3591,7916.202,10979.816,21532.555,14254580.0,0.035211015,804038.44
Geo8,2023-03-20,1984490.0,1014202.0,168801.0,890282.0,-3.7012687,-5.600091,22132.172,11342.674,1889.9056,10279.562,6636034.5,0.034982406,804038.44
Geo8,2023-03-27,1579708.0,1230295.0,1431502.0,1389775.0,-1.4456576,0.22431767,17617.81,13759.424,16027.179,16046.913,12929938.0,0.035152506,804038.44
Geo8,2023-04-03,775100.0,788467.0,1983407.0,1508064.0,-1.3049831,-1.9098389,8644.36,8818.09,22206.338,17412.727,12348595.0,0.034984183,804038.44
Geo8,2023-04-10,506430.0,1190954.0,891042.0,595633.0,-2.3423762,3.698214,5647.998,13319.44,9976.157,6877.4233,16455481.0,0.03503847,804038.44
Geo8,2023-04-17,971668.0,1136900.0,598622.0,775452.0,2.337646,1.4288117,10836.6,12714.909,6702.206,8953.6875,20798848.0,0.034703877,804038.44
Geo8,2023-04-24,1803677.0,901499.0,1202069.0,1416750.0,-3.2160697,-0.44164354,20115.64,10082.222,13458.434,16358.377,13850943.0,0.03469462,804038.44
Geo8,2023-05-01,990891.0,1580692.0,0.0,1303962.0,1.6783386,1.2611287,11050.985,17678.209,0.0,15056.081,12407898.0,0.03507385,804038.44
Geo8,2023-05-08,1101256.0,789520.0,1088656.0,1303592.0,4.2207623,4.2770042,12281.839,8829.866,12188.655,15051.809,19269876.0,0.034870498,804038.44
Geo8,2023-05-15,1666481.0,1032850.0,1276268.0,1622749.0,2.5481482,-1.26414,18585.553,11551.23,14289.17,18736.926,13665464.0,0.034932088,804038.44
Geo8,2023-05-22,1323646.0,1537183.0,1596739.0,1830746.0,0.83864504,-5.3478446,14762.06,17191.611,17877.182,21138.545,5894270.5,0.03457517,804038.44
Geo8,2023-05-29,391661.0,1141827.0,1027452.0,1898252.0,0.0054409,3.8150234,4368.0283,12770.012,11503.411,21917.996,17901396.0,0.034990974,804038.44
Geo8,2023-06-05,1455388.0,1827697.0,886942.0,1317841.0,-3.7170706,-4.712333,16231.322,20440.674,9930.254,15216.333,6615054.5,0.03496609,804038.44
Geo8,2023-06-12,1636363.0,1769279.0,2039768.0,2529589.0,1.383217,-0.20270932,18249.66,19787.336,22837.36,29207.674,18391736.0,0.0349325,804038.44
Geo8,2023-06-19,1133889.0,474785.0,1184805.0,2176602.0,-0.30926728,1.4338579,12645.781,5309.92,13265.145,25131.941,14861240.0,0.03475077,804038.44
Geo8,2023-06-26,1147781.0,1920388.0,1034586.0,1848384.0,2.9189098,-3.013416,12800.712,21477.314,11583.284,21342.201,13520743.0,0.035407282,804038.44
Geo8,2023-07-03,1499748.0,971050.0,1722310.0,1369772.0,0.36105037,5.3826103,16726.05,10860.069,19283.082,15815.95,21969040.0,0.034824762,804038.44
